result_position,bridge_signature,rule_id,edge_count
767,Al-O-Si,T-O-T,96
768,Al-O-Si,T-O-T,96
769,Al-O-Si,T-O-T,96
770,Al-O-Si,T-O-T,96
771,Al-O-Si,T-O-T,96
772,Al-O-Si,T-O-T,96
773,Al-O-Si,T-O-T,96
774,Al-O-Si,T-O-T,96
775,Al-O-Si,T-O-T,96
776,Al-O-Si,T-O-T,96
777,Al-O-Si,T-O-T,96
778,Al-O-Si,T-O-T,96
779,Al-O-Si,T-O-T,96
780,Al-O-Si,T-O-T,96
781,Al-O-Si,T-O-T,96
782,Al-O-Si,T-O-T,96
783,Al-O-Si,T-O-T,96
784,Al-O-Si,T-O-T,96
785,Al-O-Si,T-O-T,96
786,Al-O-Si,T-O-T,96
787,Al-O-Si,T-O-T,96
788,Al-O-Si,T-O-T,96
789,Al-O-Si,T-O-T,96
790,Al-O-Si,T-O-T,96
791,Al-O-Si,T-O-T,96
792,Al-O-Si,T-O-T,96
793,Al-O-Si,T-O-T,96
794,Al-O-Si,T-O-T,96
795,Al-O-Si,T-O-T,96
796,Al-O-Si,T-O-T,96
797,Al-O-Si,T-O-T,96
798,Al-O-Si,T-O-T,96
799,Al-O-Si,T-O-T,96
800,Al-O-Si,T-O-T,96
801,Al-O-Si,T-O-T,96
802,Al-O-Si,T-O-T,96
803,Al-O-Si,T-O-T,96
804,Al-O-Si,T-O-T,96
805,Al-O-Si,T-O-T,96
806,Al-O-Si,T-O-T,96
807,Al-O-Si,T-O-T,96
808,Al-O-Si,T-O-T,96
809,Al-O-Si,T-O-T,96
810,Al-O-Si,T-O-T,96
811,Al-O-Si,T-O-T,96
812,Al-O-Si,T-O-T,96
813,Al-O-Si,T-O-T,96
814,Al-O-Si,T-O-T,96
815,Al-O-Si,T-O-T,96
816,Al-O-Si,T-O-T,96
817,Al-O-Si,T-O-T,96
818,Al-O-Si,T-O-T,96
819,Al-O-Si,T-O-T,96
820,Al-O-Si,T-O-T,96
821,Al-O-Si,T-O-T,96
822,Al-O-Si,T-O-T,96
823,Al-O-Si,T-O-T,96
824,Al-O-Si,T-O-T,96
825,Al-O-Si,T-O-T,96
826,Al-O-Si,T-O-T,96
827,Al-O-Si,T-O-T,96
828,Al-O-Si,T-O-T,96
829,Al-O-Si,T-O-T,96
830,Al-O-Si,T-O-T,96
831,Al-O-Si,T-O-T,96
832,Al-O-Si,T-O-T,96
833,Al-O-Si,T-O-T,96
834,Al-O-Si,T-O-T,96
835,Al-O-Si,T-O-T,96
836,Al-O-Si,T-O-T,96
837,Al-O-Si,T-O-T,96
838,Al-O-Si,T-O-T,96
839,Al-O-Si,T-O-T,96
840,Al-O-Si,T-O-T,96
841,Al-O-Si,T-O-T,96
842,Al-O-Si,T-O-T,96
843,Al-O-Si,T-O-T,96
844,Al-O-Si,T-O-T,96
845,Al-O-Si,T-O-T,96
846,Al-O-Si,T-O-T,96
847,Al-O-Si,T-O-T,96
848,Al-O-Si,T-O-T,96
849,Al-O-Si,T-O-T,96
850,Al-O-Si,T-O-T,96
851,Al-O-Si,T-O-T,96
852,Al-O-Si,T-O-T,96
853,Al-O-Si,T-O-T,96
854,Al-O-Si,T-O-T,96
855,Al-O-Si,T-O-T,96
856,Al-O-Si,T-O-T,96
857,Al-O-Si,T-O-T,96
858,Al-O-Si,T-O-T,96
859,Al-O-Si,T-O-T,96
860,Al-O-Si,T-O-T,96
861,Al-O-Si,T-O-T,96
862,Al-O-Si,T-O-T,96
863,Al-O-Si,T-O-T,96
864,Al-O-Si,T-O-T,96
865,Al-O-Si,T-O-T,96
866,Al-O-Si,T-O-T,96
867,Al-O-Si,T-O-T,96
868,Al-O-Si,T-O-T,96
869,Al-O-Si,T-O-T,96
870,Al-O-Si,T-O-T,96
871,Al-O-Si,T-O-T,96
872,Al-O-Si,T-O-T,96
873,Al-O-Si,T-O-T,96
874,Al-O-Si,T-O-T,96
875,Al-O-Si,T-O-T,96
876,Al-O-Si,T-O-T,96
877,Al-O-Si,T-O-T,96
878,Al-O-Si,T-O-T,96
879,Al-O-Si,T-O-T,96
880,Al-O-Si,T-O-T,96
881,Al-O-Si,T-O-T,96
882,Al-O-Si,T-O-T,96
883,Al-O-Si,T-O-T,96
884,Al-O-Si,T-O-T,96
885,Al-O-Si,T-O-T,96
886,Al-O-Si,T-O-T,96
887,Al-O-Si,T-O-T,96
888,Al-O-Si,T-O-T,96
889,Al-O-Si,T-O-T,96
890,Al-O-Si,T-O-T,96
891,Al-O-Si,T-O-T,96
892,Al-O-Si,T-O-T,96
893,Al-O-Si,T-O-T,96
894,Al-O-Si,T-O-T,96
895,Al-O-Si,T-O-T,96
896,Al-O-Si,T-O-T,96
897,Al-O-Si,T-O-T,96
898,Al-O-Si,T-O-T,96
899,Al-O-Si,T-O-T,96
900,Al-O-Si,T-O-T,96
901,Al-O-Si,T-O-T,96
902,Al-O-Si,T-O-T,96
903,Al-O-Si,T-O-T,96
904,Al-O-Si,T-O-T,96
905,Al-O-Si,T-O-T,96
906,Al-O-Si,T-O-T,96
907,Al-O-Si,T-O-T,96
908,Al-O-Si,T-O-T,96
909,Al-O-Si,T-O-T,96
910,Al-O-Si,T-O-T,96
911,Al-O-Si,T-O-T,96
912,Al-O-Si,T-O-T,96
913,Al-O-Si,T-O-T,96
914,Al-O-Si,T-O-T,96
915,Al-O-Si,T-O-T,96
916,Al-O-Si,T-O-T,96
917,Al-O-Si,T-O-T,96
918,Al-O-Si,T-O-T,96
919,Al-O-Si,T-O-T,96
920,Al-O-Si,T-O-T,96
921,Al-O-Si,T-O-T,96
922,Al-O-Si,T-O-T,96
923,Al-O-Si,T-O-T,96
924,Al-O-Si,T-O-T,96
925,Al-O-Si,T-O-T,96
926,Al-O-Si,T-O-T,96
927,Al-O-Si,T-O-T,96
928,Al-O-Si,T-O-T,96
929,Al-O-Si,T-O-T,96
930,Al-O-Si,T-O-T,96
931,Al-O-Si,T-O-T,96
932,Al-O-Si,T-O-T,96
933,Al-O-Si,T-O-T,96
934,Al-O-Si,T-O-T,96
935,Al-O-Si,T-O-T,96
936,Al-O-Si,T-O-T,96
937,Al-O-Si,T-O-T,96
938,Al-O-Si,T-O-T,96
939,Al-O-Si,T-O-T,96
940,Al-O-Si,T-O-T,96
941,Al-O-Si,T-O-T,96
942,Al-O-Si,T-O-T,96
943,Al-O-Si,T-O-T,96
944,Al-O-Si,T-O-T,96
945,Al-O-Si,T-O-T,96
946,Al-O-Si,T-O-T,96
947,Al-O-Si,T-O-T,96
948,Al-O-Si,T-O-T,96
949,Al-O-Si,T-O-T,96
950,Al-O-Si,T-O-T,96
951,Al-O-Si,T-O-T,96
952,Al-O-Si,T-O-T,96
953,Al-O-Si,T-O-T,96
954,Al-O-Si,T-O-T,96
955,Al-O-Si,T-O-T,96
956,Al-O-Si,T-O-T,96
957,Al-O-Si,T-O-T,96
958,Al-O-Si,T-O-T,96
959,Al-O-Si,T-O-T,96
960,Al-O-Si,T-O-T,96
961,Al-O-Si,T-O-T,96
962,Al-O-Si,T-O-T,96
963,Al-O-Si,T-O-T,96
964,Al-O-Si,T-O-T,96
965,Al-O-Si,T-O-T,96
966,Al-O-Si,T-O-T,96
967,Al-O-Si,T-O-T,96
968,Al-O-Si,T-O-T,96
969,Al-O-Si,T-O-T,96
970,Al-O-Si,T-O-T,96
971,Al-O-Si,T-O-T,96
972,Al-O-Si,T-O-T,96
973,Al-O-Si,T-O-T,96
974,Al-O-Si,T-O-T,96
975,Al-O-Si,T-O-T,96
976,Al-O-Si,T-O-T,96
977,Al-O-Si,T-O-T,96
978,Al-O-Si,T-O-T,96
979,Al-O-Si,T-O-T,96
980,Al-O-Si,T-O-T,96
981,Al-O-Si,T-O-T,96
982,Al-O-Si,T-O-T,96
983,Al-O-Si,T-O-T,96
984,Al-O-Si,T-O-T,96
985,Al-O-Si,T-O-T,96
986,Al-O-Si,T-O-T,96
987,Al-O-Si,T-O-T,96
988,Al-O-Si,T-O-T,96
989,Al-O-Si,T-O-T,96
990,Al-O-Si,T-O-T,96
991,Al-O-Si,T-O-T,96
992,Al-O-Si,T-O-T,96
993,Al-O-Si,T-O-T,96
994,Al-O-Si,T-O-T,96
995,Al-O-Si,T-O-T,96
996,Al-O-Si,T-O-T,96
997,Al-O-Si,T-O-T,96
998,Al-O-Si,T-O-T,96
999,Al-O-Si,T-O-T,96
1000,Al-O-Si,T-O-T,96
1001,Al-O-Si,T-O-T,96
1002,Al-O-Si,T-O-T,96
1003,Al-O-Si,T-O-T,96
1004,Al-O-Si,T-O-T,96
1005,Al-O-Si,T-O-T,96
1006,Al-O-Si,T-O-T,96
1007,Al-O-Si,T-O-T,96
1008,Al-O-Si,T-O-T,96
1009,Al-O-Si,T-O-T,96
1010,Al-O-Si,T-O-T,96
1011,Al-O-Si,T-O-T,96
1012,Al-O-Si,T-O-T,96
1013,Al-O-Si,T-O-T,96
1014,Al-O-Si,T-O-T,96
1015,Al-O-Si,T-O-T,96
1016,Al-O-Si,T-O-T,96
1017,Al-O-Si,T-O-T,96
1018,Al-O-Si,T-O-T,96
1019,Al-O-Si,T-O-T,96
1020,Al-O-Si,T-O-T,96
1021,Al-O-Si,T-O-T,96
1022,Al-O-Si,T-O-T,96
1023,Al-O-Si,T-O-T,96
1024,Al-O-Si,T-O-T,96
1025,Al-O-Si,T-O-T,96
1026,Al-O-Si,T-O-T,96
1027,Al-O-Si,T-O-T,96
1028,Al-O-Si,T-O-T,96
1029,Al-O-Si,T-O-T,96
1030,Al-O-Si,T-O-T,96
1031,Al-O-Si,T-O-T,96
1032,Al-O-Si,T-O-T,96
1033,Al-O-Si,T-O-T,96
1034,Al-O-Si,T-O-T,96
1035,Al-O-Si,T-O-T,96
1036,Al-O-Si,T-O-T,96
1037,Al-O-Si,T-O-T,96
1038,Al-O-Si,T-O-T,96
1039,Al-O-Si,T-O-T,96
1040,Al-O-Si,T-O-T,96
1041,Al-O-Si,T-O-T,96
1042,Al-O-Si,T-O-T,96
1043,Al-O-Si,T-O-T,96
1044,Al-O-Si,T-O-T,96
1045,Al-O-Si,T-O-T,96
1046,Al-O-Si,T-O-T,96
1047,Al-O-Si,T-O-T,96
1048,Al-O-Si,T-O-T,96
1049,Al-O-Si,T-O-T,96
1050,Al-O-Si,T-O-T,96
1051,Al-O-Si,T-O-T,96
1052,Al-O-Si,T-O-T,96
1053,Al-O-Si,T-O-T,96
1054,Al-O-Si,T-O-T,96
1055,Al-O-Si,T-O-T,96
1056,Al-O-Si,T-O-T,96
1057,Al-O-Si,T-O-T,96
1058,Al-O-Si,T-O-T,96
1059,Al-O-Si,T-O-T,96
1060,Al-O-Si,T-O-T,96
1061,Al-O-Si,T-O-T,96
1062,Al-O-Si,T-O-T,96
1063,Al-O-Si,T-O-T,96
1064,Al-O-Si,T-O-T,96
1065,Al-O-Si,T-O-T,96
1066,Al-O-Si,T-O-T,96
1067,Al-O-Si,T-O-T,96
1068,Al-O-Si,T-O-T,96
1069,Al-O-Si,T-O-T,96
1070,Al-O-Si,T-O-T,96
1071,Al-O-Si,T-O-T,96
1072,Al-O-Si,T-O-T,96
1073,Al-O-Si,T-O-T,96
1074,Al-O-Si,T-O-T,96
1075,Al-O-Si,T-O-T,96
1076,Al-O-Si,T-O-T,96
1077,Al-O-Si,T-O-T,96
1078,Al-O-Si,T-O-T,96
1079,Al-O-Si,T-O-T,96
1080,Al-O-Si,T-O-T,96
1081,Al-O-Si,T-O-T,96
1082,Al-O-Si,T-O-T,96
1083,Al-O-Si,T-O-T,96
1084,Al-O-Si,T-O-T,96
1085,Al-O-Si,T-O-T,96
1086,Al-O-Si,T-O-T,96
1087,Al-O-Si,T-O-T,96
1088,Al-O-Si,T-O-T,96
1089,Al-O-Si,T-O-T,96
1090,Al-O-Si,T-O-T,96
1091,Al-O-Si,T-O-T,96
1092,Al-O-Si,T-O-T,96
1093,Al-O-Si,T-O-T,96
1094,Al-O-Si,T-O-T,96
1095,Al-O-Si,T-O-T,96
1096,Al-O-Si,T-O-T,96
1097,Al-O-Si,T-O-T,96
1098,Al-O-Si,T-O-T,96
1099,Al-O-Si,T-O-T,96
1100,Al-O-Si,T-O-T,96
1101,Al-O-Si,T-O-T,96
1102,Al-O-Si,T-O-T,96
1103,Al-O-Si,T-O-T,96
1104,Al-O-Si,T-O-T,96
1105,Al-O-Si,T-O-T,96
1106,Al-O-Si,T-O-T,96
1107,Al-O-Si,T-O-T,96
1108,Al-O-Si,T-O-T,96
1109,Al-O-Si,T-O-T,96
1110,Al-O-Si,T-O-T,96
1111,Al-O-Si,T-O-T,96
1112,Al-O-Si,T-O-T,96
1113,Al-O-Si,T-O-T,96
1114,Al-O-Si,T-O-T,96
1115,Al-O-Si,T-O-T,96
1116,Al-O-Si,T-O-T,96
1117,Al-O-Si,T-O-T,96
1118,Al-O-Si,T-O-T,96
1119,Al-O-Si,T-O-T,96
1120,Al-O-Si,T-O-T,96
1121,Al-O-Si,T-O-T,96
1122,Al-O-Si,T-O-T,96
1123,Al-O-Si,T-O-T,96
1124,Al-O-Si,T-O-T,96
1125,Al-O-Si,T-O-T,96
1126,Al-O-Si,T-O-T,96
1127,Al-O-Si,T-O-T,96
1128,Al-O-Si,T-O-T,96
1129,Al-O-Si,T-O-T,96
1130,Al-O-Si,T-O-T,96
1131,Al-O-Si,T-O-T,96
1132,Al-O-Si,T-O-T,96
1133,Al-O-Si,T-O-T,96
1134,Al-O-Si,T-O-T,96
1135,Al-O-Si,T-O-T,96
1136,Al-O-Si,T-O-T,96
1137,Al-O-Si,T-O-T,96
1138,Al-O-Si,T-O-T,96
1139,Al-O-Si,T-O-T,96
1140,Al-O-Si,T-O-T,96
1141,Al-O-Si,T-O-T,96
1142,Al-O-Si,T-O-T,96
1143,Al-O-Si,T-O-T,96
1144,Al-O-Si,T-O-T,96
1145,Al-O-Si,T-O-T,96
1146,Al-O-Si,T-O-T,96
1147,Al-O-Si,T-O-T,96
1148,Al-O-Si,T-O-T,96
1149,Al-O-Si,T-O-T,96
1150,Al-O-Si,T-O-T,96
1151,Al-O-Si,T-O-T,96
1152,Al-O-Si,T-O-T,96
1153,Al-O-Si,T-O-T,96
1154,Al-O-Si,T-O-T,96
1155,Al-O-Si,T-O-T,96
1156,Al-O-Si,T-O-T,96
1157,Al-O-Si,T-O-T,96
1158,Al-O-Si,T-O-T,96
1159,Al-O-Si,T-O-T,96
1160,Al-O-Si,T-O-T,96
1161,Al-O-Si,T-O-T,96
1162,Al-O-Si,T-O-T,96
1163,Al-O-Si,T-O-T,96
1164,Al-O-Si,T-O-T,96
1165,Al-O-Si,T-O-T,96
1166,Al-O-Si,T-O-T,96
1167,Al-O-Si,T-O-T,96
1168,Al-O-Si,T-O-T,96
1169,Al-O-Si,T-O-T,96
1170,Al-O-Si,T-O-T,96
1171,Al-O-Si,T-O-T,96
1172,Al-O-Si,T-O-T,96
1173,Al-O-Si,T-O-T,96
1174,Al-O-Si,T-O-T,96
1175,Al-O-Si,T-O-T,96
1176,Al-O-Si,T-O-T,96
1177,Al-O-Si,T-O-T,96
1178,Al-O-Si,T-O-T,96
1179,Al-O-Si,T-O-T,96
1180,Al-O-Si,T-O-T,96
1181,Al-O-Si,T-O-T,96
1182,Al-O-Si,T-O-T,96
1183,Al-O-Si,T-O-T,96
1184,Al-O-Si,T-O-T,96
1185,Al-O-Si,T-O-T,96
1186,Al-O-Si,T-O-T,96
1187,Al-O-Si,T-O-T,96
1188,Al-O-Si,T-O-T,96
1189,Al-O-Si,T-O-T,96
1190,Al-O-Si,T-O-T,96
1191,Al-O-Si,T-O-T,96
1192,Al-O-Si,T-O-T,96
1193,Al-O-Si,T-O-T,96
1194,Al-O-Si,T-O-T,96
1195,Al-O-Si,T-O-T,96
1196,Al-O-Si,T-O-T,96
1197,Al-O-Si,T-O-T,96
1198,Al-O-Si,T-O-T,96
1199,Al-O-Si,T-O-T,96
1200,Al-O-Si,T-O-T,96
1201,Al-O-Si,T-O-T,96
1202,Al-O-Si,T-O-T,96
1203,Al-O-Si,T-O-T,96
1204,Al-O-Si,T-O-T,96
1205,Al-O-Si,T-O-T,96
1206,Al-O-Si,T-O-T,96
1207,Al-O-Si,T-O-T,96
1208,Al-O-Si,T-O-T,96
1209,Al-O-Si,T-O-T,96
1210,Al-O-Si,T-O-T,96
1211,Al-O-Si,T-O-T,96
1212,Al-O-Si,T-O-T,96
1213,Al-O-Si,T-O-T,96
1214,Al-O-Si,T-O-T,96
1215,Al-O-Si,T-O-T,96
1216,Al-O-Si,T-O-T,96
1217,Al-O-Si,T-O-T,96
1218,Al-O-Si,T-O-T,96
1219,Al-O-Si,T-O-T,96
1220,Al-O-Si,T-O-T,96
1221,Al-O-Si,T-O-T,96
1222,Al-O-Si,T-O-T,96
1223,Al-O-Si,T-O-T,96
1224,Al-O-Si,T-O-T,96
1225,Al-O-Si,T-O-T,96
1226,Al-O-Si,T-O-T,96
1227,Al-O-Si,T-O-T,96
1228,Al-O-Si,T-O-T,96
1229,Al-O-Si,T-O-T,96
1230,Al-O-Si,T-O-T,96
1231,Al-O-Si,T-O-T,96
1232,Al-O-Si,T-O-T,96
1233,Al-O-Si,T-O-T,96
1234,Al-O-Si,T-O-T,96
1235,Al-O-Si,T-O-T,96
1236,Al-O-Si,T-O-T,96
1237,Al-O-Si,T-O-T,96
1238,Al-O-Si,T-O-T,96
1239,Al-O-Si,T-O-T,96
1240,Al-O-Si,T-O-T,96
1241,Al-O-Si,T-O-T,96
1242,Al-O-Si,T-O-T,96
1243,Al-O-Si,T-O-T,96
1244,Al-O-Si,T-O-T,96
1245,Al-O-Si,T-O-T,96
1246,Al-O-Si,T-O-T,96
1247,Al-O-Si,T-O-T,96
1248,Al-O-Si,T-O-T,96
1249,Al-O-Si,T-O-T,96
1250,Al-O-Si,T-O-T,96
1251,Al-O-Si,T-O-T,96
1252,Al-O-Si,T-O-T,96
1253,Al-O-Si,T-O-T,96
1254,Al-O-Si,T-O-T,96
1255,Al-O-Si,T-O-T,96
1256,Al-O-Si,T-O-T,96
1257,Al-O-Si,T-O-T,96
1258,Al-O-Si,T-O-T,96
1259,Al-O-Si,T-O-T,96
1260,Al-O-Si,T-O-T,96
1261,Al-O-Si,T-O-T,96
1262,Al-O-Si,T-O-T,96
1263,Al-O-Si,T-O-T,96
1264,Al-O-Si,T-O-T,96
1265,Al-O-Si,T-O-T,96
1266,Al-O-Si,T-O-T,96
1267,Al-O-Si,T-O-T,96
1268,Al-O-Si,T-O-T,96
1269,Al-O-Si,T-O-T,96
1270,Al-O-Si,T-O-T,96
1271,Al-O-Si,T-O-T,96
1272,Al-O-Si,T-O-T,96
1273,Al-O-Si,T-O-T,96
1274,Al-O-Si,T-O-T,96
1275,Al-O-Si,T-O-T,96
1276,Al-O-Si,T-O-T,96
1277,Al-O-Si,T-O-T,96
1278,Al-O-Si,T-O-T,96
1279,Al-O-Si,T-O-T,96
1280,Al-O-Si,T-O-T,96
1281,Al-O-Si,T-O-T,96
1282,Al-O-Si,T-O-T,96
1283,Al-O-Si,T-O-T,96
1284,Al-O-Si,T-O-T,96
1285,Al-O-Si,T-O-T,96
1286,Al-O-Si,T-O-T,96
1287,Al-O-Si,T-O-T,96
1288,Al-O-Si,T-O-T,96
1289,Al-O-Si,T-O-T,96
1290,Al-O-Si,T-O-T,96
1291,Al-O-Si,T-O-T,96
1292,Al-O-Si,T-O-T,96
1293,Al-O-Si,T-O-T,96
1294,Al-O-Si,T-O-T,96
1295,Al-O-Si,T-O-T,96
1296,Al-O-Si,T-O-T,96
1297,Al-O-Si,T-O-T,96
1298,Al-O-Si,T-O-T,96
1299,Al-O-Si,T-O-T,96
1300,Al-O-Si,T-O-T,96
1301,Al-O-Si,T-O-T,96
1302,Al-O-Si,T-O-T,96
1303,Al-O-Si,T-O-T,96
1304,Al-O-Si,T-O-T,96
1305,Al-O-Si,T-O-T,96
1306,Al-O-Si,T-O-T,96
1307,Al-O-Si,T-O-T,96
1308,Al-O-Si,T-O-T,96
1309,Al-O-Si,T-O-T,96
1310,Al-O-Si,T-O-T,96
1311,Al-O-Si,T-O-T,96
1312,Al-O-Si,T-O-T,96
1313,Al-O-Si,T-O-T,96
1314,Al-O-Si,T-O-T,96
1315,Al-O-Si,T-O-T,96
1316,Al-O-Si,T-O-T,96
1317,Al-O-Si,T-O-T,96
1318,Al-O-Si,T-O-T,96
1319,Al-O-Si,T-O-T,96
1320,Al-O-Si,T-O-T,96
1321,Al-O-Si,T-O-T,96
1322,Al-O-Si,T-O-T,96
1323,Al-O-Si,T-O-T,96
1324,Al-O-Si,T-O-T,96
1325,Al-O-Si,T-O-T,96
1326,Al-O-Si,T-O-T,96
1327,Al-O-Si,T-O-T,96
1328,Al-O-Si,T-O-T,96
1329,Al-O-Si,T-O-T,96
1330,Al-O-Si,T-O-T,96
1331,Al-O-Si,T-O-T,96
1332,Al-O-Si,T-O-T,96
1333,Al-O-Si,T-O-T,96
1334,Al-O-Si,T-O-T,96
1335,Al-O-Si,T-O-T,96
1336,Al-O-Si,T-O-T,96
1337,Al-O-Si,T-O-T,96
1338,Al-O-Si,T-O-T,96
1339,Al-O-Si,T-O-T,96
1340,Al-O-Si,T-O-T,96
1341,Al-O-Si,T-O-T,96
1342,Al-O-Si,T-O-T,96
1343,Al-O-Si,T-O-T,96
1344,Al-O-Si,T-O-T,96
1345,Al-O-Si,T-O-T,96
1346,Al-O-Si,T-O-T,96
1347,Al-O-Si,T-O-T,96
1348,Al-O-Si,T-O-T,96
1349,Al-O-Si,T-O-T,96
1350,Al-O-Si,T-O-T,96
1351,Al-O-Si,T-O-T,96
1352,Al-O-Si,T-O-T,96
1353,Al-O-Si,T-O-T,96
1354,Al-O-Si,T-O-T,96
1355,Al-O-Si,T-O-T,96
1356,Al-O-Si,T-O-T,96
1357,Al-O-Si,T-O-T,96
1358,Al-O-Si,T-O-T,96
1359,Al-O-Si,T-O-T,96
1360,Al-O-Si,T-O-T,96
1361,Al-O-Si,T-O-T,96
1362,Al-O-Si,T-O-T,96
1363,Al-O-Si,T-O-T,96
1364,Al-O-Si,T-O-T,96
1365,Al-O-Si,T-O-T,96
1366,Al-O-Si,T-O-T,96
1367,Al-O-Si,T-O-T,96
1368,Al-O-Si,T-O-T,96
1369,Al-O-Si,T-O-T,96
1370,Al-O-Si,T-O-T,96
1371,Al-O-Si,T-O-T,96
1372,Al-O-Si,T-O-T,96
1373,Al-O-Si,T-O-T,96
1374,Al-O-Si,T-O-T,96
1375,Al-O-Si,T-O-T,96
1376,Al-O-Si,T-O-T,96
1377,Al-O-Si,T-O-T,96
1378,Al-O-Si,T-O-T,96
1379,Al-O-Si,T-O-T,96
1380,Al-O-Si,T-O-T,96
1381,Al-O-Si,T-O-T,96
1382,Al-O-Si,T-O-T,96
1383,Al-O-Si,T-O-T,96
1384,Al-O-Si,T-O-T,96
1385,Al-O-Si,T-O-T,96
1386,Al-O-Si,T-O-T,96
1387,Al-O-Si,T-O-T,96
1388,Al-O-Si,T-O-T,96
1389,Al-O-Si,T-O-T,96
1390,Al-O-Si,T-O-T,96
1391,Al-O-Si,T-O-T,96
1392,Al-O-Si,T-O-T,96
1393,Al-O-Si,T-O-T,96
1394,Al-O-Si,T-O-T,96
1395,Al-O-Si,T-O-T,96
1396,Al-O-Si,T-O-T,96
1397,Al-O-Si,T-O-T,96
1398,Al-O-Si,T-O-T,96
1399,Al-O-Si,T-O-T,96
1400,Al-O-Si,T-O-T,96
1401,Al-O-Si,T-O-T,96
1402,Al-O-Si,T-O-T,96
1403,Al-O-Si,T-O-T,96
1404,Al-O-Si,T-O-T,96
1405,Al-O-Si,T-O-T,96
1406,Al-O-Si,T-O-T,96
1407,Al-O-Si,T-O-T,96
1408,Al-O-Si,T-O-T,96
1409,Al-O-Si,T-O-T,96
1410,Al-O-Si,T-O-T,96
1411,Al-O-Si,T-O-T,96
1412,Al-O-Si,T-O-T,96
1413,Al-O-Si,T-O-T,96
1414,Al-O-Si,T-O-T,96
1415,Al-O-Si,T-O-T,96
1416,Al-O-Si,T-O-T,96
1417,Al-O-Si,T-O-T,96
1418,Al-O-Si,T-O-T,96
1419,Al-O-Si,T-O-T,96
1420,Al-O-Si,T-O-T,96
1421,Al-O-Si,T-O-T,96
1422,Al-O-Si,T-O-T,96
1423,Al-O-Si,T-O-T,96
1424,Al-O-Si,T-O-T,96
1425,Al-O-Si,T-O-T,96
1426,Al-O-Si,T-O-T,96
1427,Al-O-Si,T-O-T,96
1428,Al-O-Si,T-O-T,96
1429,Al-O-Si,T-O-T,96
1430,Al-O-Si,T-O-T,96
1431,Al-O-Si,T-O-T,96
1432,Al-O-Si,T-O-T,96
1433,Al-O-Si,T-O-T,96
1434,Al-O-Si,T-O-T,96
1435,Al-O-Si,T-O-T,96
1436,Al-O-Si,T-O-T,96
1437,Al-O-Si,T-O-T,96
1438,Al-O-Si,T-O-T,96
1439,Al-O-Si,T-O-T,96
1440,Al-O-Si,T-O-T,96
1441,Al-O-Si,T-O-T,96
1442,Al-O-Si,T-O-T,96
1443,Al-O-Si,T-O-T,96
1444,Al-O-Si,T-O-T,96
1445,Al-O-Si,T-O-T,96
1446,Al-O-Si,T-O-T,96
1447,Al-O-Si,T-O-T,96
1448,Al-O-Si,T-O-T,96
1449,Al-O-Si,T-O-T,96
1450,Al-O-Si,T-O-T,96
1451,Al-O-Si,T-O-T,96
1452,Al-O-Si,T-O-T,96
1453,Al-O-Si,T-O-T,96
1454,Al-O-Si,T-O-T,96
1455,Al-O-Si,T-O-T,96
1456,Al-O-Si,T-O-T,96
1457,Al-O-Si,T-O-T,96
1458,Al-O-Si,T-O-T,96
1459,Al-O-Si,T-O-T,96
1460,Al-O-Si,T-O-T,96
1461,Al-O-Si,T-O-T,96
1462,Al-O-Si,T-O-T,96
1463,Al-O-Si,T-O-T,96
1464,Al-O-Si,T-O-T,96
1465,Al-O-Si,T-O-T,96
1466,Al-O-Si,T-O-T,96
1467,Al-O-Si,T-O-T,96
1468,Al-O-Si,T-O-T,96
1469,Al-O-Si,T-O-T,96
1470,Al-O-Si,T-O-T,96
1471,Al-O-Si,T-O-T,96
1472,Al-O-Si,T-O-T,96
1473,Al-O-Si,T-O-T,96
1474,Al-O-Si,T-O-T,96
1475,Al-O-Si,T-O-T,96
1476,Al-O-Si,T-O-T,96
1477,Al-O-Si,T-O-T,96
1478,Al-O-Si,T-O-T,96
1479,Al-O-Si,T-O-T,96
1480,Al-O-Si,T-O-T,96
1481,Al-O-Si,T-O-T,96
1482,Al-O-Si,T-O-T,96
1483,Al-O-Si,T-O-T,96
1484,Al-O-Si,T-O-T,96
1485,Al-O-Si,T-O-T,96
1486,Al-O-Si,T-O-T,96
1487,Al-O-Si,T-O-T,96
1488,Al-O-Si,T-O-T,96
1489,Al-O-Si,T-O-T,96
1490,Al-O-Si,T-O-T,96
1491,Al-O-Si,T-O-T,96
1492,Al-O-Si,T-O-T,96
1493,Al-O-Si,T-O-T,96
1494,Al-O-Si,T-O-T,96
1495,Al-O-Si,T-O-T,96
1496,Al-O-Si,T-O-T,96
1497,Al-O-Si,T-O-T,96
1498,Al-O-Si,T-O-T,96
1499,Al-O-Si,T-O-T,96
1500,Al-O-Si,T-O-T,96
1501,Al-O-Si,T-O-T,96
1502,Al-O-Si,T-O-T,96
1503,Al-O-Si,T-O-T,96
1504,Al-O-Si,T-O-T,96
1505,Al-O-Si,T-O-T,96
1506,Al-O-Si,T-O-T,96
1507,Al-O-Si,T-O-T,96
1508,Al-O-Si,T-O-T,96
1509,Al-O-Si,T-O-T,96
1510,Al-O-Si,T-O-T,96
1511,Al-O-Si,T-O-T,96
1512,Al-O-Si,T-O-T,96
1513,Al-O-Si,T-O-T,96
1514,Al-O-Si,T-O-T,96
